conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,end_date,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1967,2,1,4,31-10-1962,,678,651,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1968,1,1,4,31-10-1962,,678,651,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1969,1,1,4,31-10-1962,,678,651,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1970,1,1,4,31-10-1962,23-05-1970,678,651,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1979,1,1,3,31-03-1979,,678,,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1980,1,1,3,31-03-1979,,678,,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1981,1,1,3,31-03-1979,,678,,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1982,1,1,3,31-03-1979,31-05-1982,678,,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2009,1,1,4,17-12-2009,,678,2,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2010,1,1,4,17-12-2009,,678,2,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2011,2,1,4,17-12-2009,,678,2,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2012,2,1,4,17-12-2009,,678,2,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,AQAP,881,,2,,2013,1,1,4,17-12-2009,,678,2,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of United States of America,"Ansarallah, AQAP","1091, 881",,2,,2014,2,1,4,17-12-2009,,678,2,,,678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,"Ansarallah, AQAP, Forces of the Presidential Leadership Council","1091, 6254, 881","Government of Bahrain, Government of Egypt, Government of Eritrea, Government of Jordan, Government of Kuwait, Government of Morocco, Government of Qatar, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2015,2,1,4,17-12-2009,,678,,,"531, 600, 625, 651, 663, 670, 690, 692, 694, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,"AQAP, Forces of the Presidential Leadership Council","6254, 881","Government of Bahrain, Government of Egypt, Government of Eritrea, Government of Jordan, Government of Kuwait, Government of Morocco, Government of Qatar, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2016,2,1,4,17-12-2009,,678,,,"531, 600, 625, 651, 663, 670, 690, 692, 694, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,"AQAP, Forces of the Presidential Leadership Council, GPC","6254, 6868, 881","Government of Bahrain, Government of Egypt, Government of Eritrea, Government of Jordan, Government of Morocco, Government of Qatar, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2017,2,1,4,17-12-2009,,678,,,"531, 600, 625, 651, 663, 670, 692, 694, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,"AQAP, Forces of the Presidential Leadership Council","6254, 881","Government of Bahrain, Government of Eritrea, Government of Morocco, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2018,2,1,4,17-12-2009,,678,,,"531, 600, 625, 670, 692, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Forces of the Presidential Leadership Council,6254,"Government of Bahrain, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2019,2,1,4,17-12-2009,,678,,,"625, 670, 692, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Forces of the Presidential Leadership Council,6254,"Government of Bahrain, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2020,2,1,4,17-12-2009,,678,,,"625, 670, 692, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Forces of the Presidential Leadership Council,6254,"Government of Bahrain, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2021,2,1,4,17-12-2009,,678,,,"625, 670, 692, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Forces of the Presidential Leadership Council,6254,"Government of Bahrain, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2022,2,1,4,17-12-2009,,678,,,"625, 670, 692, 696",678,2
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Forces of the Presidential Leadership Council,6254,"Government of Bahrain, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2023,1,1,4,17-12-2009,,678,,,"625, 670, 692, 696",678,2
231,Myanmar (Burma),Government of Myanmar (Burma),144,,PNDF,200,,1,Kachin,1949,1,0,3,31-12-1949,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,PNDF,200,,1,Kachin,1950,1,1,3,31-12-1949,05-05-1950,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1961,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1962,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1963,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1964,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1965,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1966,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1967,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1968,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1969,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1970,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1971,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1972,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1973,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1974,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1975,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1976,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1977,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1978,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1979,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1980,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1981,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1982,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1983,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1984,2,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1985,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1986,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1987,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1988,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1989,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1990,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1991,1,1,3,28-02-1961,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1992,1,1,3,28-02-1961,31-12-1992,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2011,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2012,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2013,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2014,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2015,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2016,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2017,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2018,1,1,3,27-06-2011,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2019,1,1,3,27-06-2011,29-11-2019,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2021,1,1,3,10-04-2021,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2022,1,1,3,10-04-2021,,775,,,,775,3
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2023,1,1,3,10-04-2021,,775,,,,775,3
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,,3,Taiwan strait,1949,2,1,2,31-10-1949,,710,,713,,"710, 713",3
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,,3,Taiwan strait,1950,1,1,2,31-10-1949,31-12-1950,710,,713,,"710, 713",3
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,Government of United States of America,3,Taiwan strait,1954,2,1,2,31-12-1954,31-12-1954,710,,713,2,"710, 713",3
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,Government of United States of America,3,Taiwan strait,1958,2,1,2,31-12-1958,31-12-1958,710,,713,2,"710, 713",3
233,Guatemala,Government of Guatemala,11,,Military faction (Guatemala),726,,2,,1949,1,0,3,18-07-1949,19-07-1949,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,Forces of Carlos Castillo Armas,727,,2,,1954,1,0,3,18-06-1954,27-06-1954,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1963,1,0,3,31-07-1963,31-12-1963,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1965,1,0,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1966,1,0,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1967,1,0,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1968,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1969,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"FAR I, FAR II","728, 729",,2,,1970,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"FAR I, FAR II","728, 729",,2,,1971,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"FAR I, FAR II","728, 729",,2,,1972,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"FAR I, FAR II","728, 729",,2,,1973,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"FAR I, FAR II","728, 729",,2,,1974,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II","729, 730",,2,,1975,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II","729, 730",,2,,1976,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II","729, 730",,2,,1977,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II","729, 730",,2,,1978,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II, ORPA","729, 730, 731",,2,,1979,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II, ORPA","729, 730, 731",,2,,1980,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,"EGP, FAR I, FAR II, ORPA","728, 729, 730, 731",,2,,1981,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1982,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1983,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1984,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1985,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1986,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1987,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1988,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1989,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1990,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1991,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1992,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1993,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1994,1,1,3,31-12-1965,,90,,,,90,5
233,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1995,1,1,3,31-12-1965,31-12-1995,90,,,,90,5
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1949,1,0,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1950,1,0,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1951,1,0,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1952,1,0,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1953,1,0,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1954,1,0,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1955,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1956,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1957,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1958,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1959,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1960,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1961,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1962,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1963,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1964,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1965,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1966,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1967,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1968,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1969,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1970,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1971,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1972,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"Non PLO groups, PLO","203, 204",,1,Palestine,1973,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1974,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1975,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1976,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1977,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1978,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1979,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1980,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1981,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",Government of Syria,1,Palestine,1982,2,1,4,31-12-1949,,666,,,652,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1983,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1984,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1985,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1986,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1987,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1988,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,"PFLP, PFLP-GC","205, 206",,1,Palestine,1989,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Fatah,207,,1,Palestine,1990,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Fatah,207,,1,Palestine,1991,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Fatah,207,,1,Palestine,1992,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Hamas,209,,1,Palestine,1993,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,Hamas,209,,1,Palestine,1994,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,PIJ,208,,1,Palestine,1995,1,1,3,31-12-1949,,666,,,,666,2
234,Israel,Government of Israel,121,,PNA,210,,1,Palestine,1996,1,1,3,31-12-1949,30-09-1996,666,,,,666,2
234,Israel,Government of Israel,121,,"Fatah, PNA","207, 210",,1,Palestine,2000,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Fatah, Hamas, PFLP, PIJ, PNA","205, 207, 208, 209, 210",,1,Palestine,2001,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"AMB, Fatah, Hamas, PIJ, PNA","207, 208, 209, 210, 211",,1,Palestine,2002,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"AMB, Hamas, PIJ","208, 209, 211",,1,Palestine,2003,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"AMB, Hamas, PIJ","208, 209, 211",,1,Palestine,2004,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Fatah, Hamas, PIJ","207, 208, 209",,1,Palestine,2005,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Fatah, Hamas, PIJ, PRC","207, 208, 209, 212",,1,Palestine,2006,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Fatah, Hamas, PIJ","207, 208, 209",,1,Palestine,2007,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2008,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2009,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,PIJ,208,,1,Palestine,2010,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2011,1,1,3,01-10-2000,,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2012,1,1,3,01-10-2000,23-11-2012,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2014,2,1,3,07-07-2014,24-12-2014,666,,,,666,2
234,Israel,Government of Israel,121,,Hamas,209,,1,Palestine,2018,1,1,3,12-04-2018,,666,,,,666,2
234,Israel,Government of Israel,121,,PIJ,208,,1,Palestine,2019,1,1,3,12-04-2018,14-11-2019,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2021,1,1,3,10-05-2021,,666,,,,666,2
234,Israel,Government of Israel,121,,"Fatah, PIJ","207, 208",,1,Palestine,2022,1,1,3,10-05-2021,,666,,,,666,2
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2023,2,1,3,10-05-2021,,666,,,,666,2
235,"North Korea, South Korea",Government of North Korea,138,,Government of South Korea,139,,1,Korea,1949,1,0,2,31-05-1949,,731,,732,,"731, 732",3
